URL	Device	INP	CLS	LCP	Date	all_green	date
austin.culturemap.com	desktop	97.19	91.48	85.64	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
austin.culturemap.com	mobile	92.07079292070792	98.76987698769878	83.67163283671633	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
bestlifeonline.com	desktop	85.14851485148515	85.66	93.51	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
bestlifeonline.com	mobile	81.44814481448144	89.42999999999999	92.54	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
bestlocalthings.com	desktop	90.4890489048905	85.66	93.3006699330067	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
bestlocalthings.com	mobile	91.89	87.11	89.04	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
ca.billboard.com	desktop	95.02049795020498	96.03960396039604	91.24	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
ca.billboard.com	mobile	91.77082291770824	92.1	91.02	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
conversations.indy100.com	desktop	91.69	86.7	96.3	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
conversations.indy100.com	mobile	91.86	95.53044695530448	97.03	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
coveteur.com	desktop	92.77072292770724	88.23	91.65	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
coveteur.com	mobile	89.34000000000002	83.02169783021698	83.7	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
dallas.culturemap.com	desktop	96.92969296929694	91.85	86.1086108610861	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
dallas.culturemap.com	mobile	92.79	99.24	87.57000000000001	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
divine.health	desktop				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
divine.health	mobile				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
dot.la	desktop	97.45	86.35000000000001	94.77	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
dot.la	mobile	90.15	69.58	90.43904390439045	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
energycapitalhtx.com	desktop	98.0	78.44	38.94389438943895	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
energycapitalhtx.com	mobile	93.47	86.18	91.7908209179082	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
fortworth.culturemap.com	desktop	97.57	92.78	82.61	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
fortworth.culturemap.com	mobile	91.65	98.62	85.0	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
gaingels.com	desktop	97.46	94.06	96.19	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
gaingels.com	mobile	94.93949394939494	94.43	93.4	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
guides.brit.co	desktop	88.86	96.1996199619962	94.58	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
guides.brit.co	mobile	87.36	93.47	91.16	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
hamuesgyemant.hu	desktop	91.99	96.13	95.72	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
hamuesgyemant.hu	mobile	85.13000000000001	81.11188881111889	93.11	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
heatmap.news	desktop	97.44	87.27000000000001	94.9	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
heatmap.news	mobile	92.76	93.86	95.26	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.culturemap.com	desktop	97.52	89.44	84.17158284171582	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.culturemap.com	mobile	92.42	96.84	85.72	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.innovationmap.com	desktop	98.26982698269828	96.7003299670033	79.18	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.innovationmap.com	mobile	97.16	85.86	92.2007799220078	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.sportsmap.com	desktop	97.33973397339736	85.3985398539854	90.7	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.sportsmap.com	mobile	94.05	94.76	93.09	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
in.hu	desktop	89.16000000000001	96.99	93.14	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
in.hu	mobile	86.9	87.42	92.03	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
investingnews.com	desktop	95.07	84.61999999999999	84.32000000000001	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
investingnews.com	mobile	89.35	87.98	90.36903690369036	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
jjkellercompliancenetwork.com	desktop	96.66	77.9	79.79	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
jjkellercompliancenetwork.com	mobile	89.12	90.8	89.92999999999999	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
lakevillejournal.com	desktop	96.72032796720327	97.78	93.41	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
lakevillejournal.com	mobile	96.32	97.93	96.87	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
luzmedia.co	desktop	84.3	72.6072607260726	75.99759975997601	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
luzmedia.co	mobile	89.53999999999999	83.34833483348335	78.67000000000002	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
millertonnews.com	desktop				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
millertonnews.com	mobile				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
nofilmschool.com	desktop	90.33	72.72000000000001	94.52	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
nofilmschool.com	mobile	86.98869886988699	69.32693269326933	93.59	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
outvoices.us	desktop	93.6	97.73	92.41	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
outvoices.us	mobile	95.2	95.96	93.25	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
qc.rollingstone.com	desktop	92.68073192680733	81.36186381361864	84.32	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
qc.rollingstone.com	mobile	91.67000000000002	89.57000000000001	92.88071192880712	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
reliabilityweb.com	desktop	94.16	91.0991099109911	81.94	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
reliabilityweb.com	mobile	90.55	89.24	80.23	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
responsiblestatecraft.org	desktop	97.3902609739026	96.7	94.48	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
responsiblestatecraft.org	mobile	94.13	97.62	92.62	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
rm.powertofly.com	desktop				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
rm.powertofly.com	mobile				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
sanantonio.culturemap.com	desktop	95.56955695569556	91.56	79.41	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
sanantonio.culturemap.com	mobile	93.84	98.95010498950106	84.39	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
secondnexus.com	desktop				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
secondnexus.com	mobile				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
spectrum.ieee.org	desktop	95.58044195580442	80.62	88.64	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
spectrum.ieee.org	mobile	88.49000000000001	86.21	84.83151684831518	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
storeys.com	desktop	95.76	75.69	94.43	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
storeys.com	mobile	92.58925892589258	96.76	92.3	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
thefulcrum.us	desktop	94.1005899410059	96.84031596840316	94.5005499450055	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
thefulcrum.us	mobile	84.20000000000002	98.21	91.92080791920807	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
upworthyscience.com	desktop	89.92999999999999	87.91	93.56	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
upworthyscience.com	mobile	84.97849784978497	95.34	91.65	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
vault12.com	desktop	95.17	91.06910691069108	87.87	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
vault12.com	mobile	79.52204779522047	95.36	88.58	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
worldcrunch.com	desktop	92.39	90.69	84.25	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
worldcrunch.com	mobile	90.98	93.41	90.77	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.7x7.com	desktop	97.1	94.59000000000002	95.63	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.7x7.com	mobile	95.15	96.76032396760324	95.64043595640436	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.advocate.com	desktop	93.51	76.74	91.13	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.advocate.com	mobile	91.53	86.05000000000001	88.92999999999999	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.allbusiness.com	desktop	93.05	79.34206579342066	83.6	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.allbusiness.com	mobile	86.79	94.0994099409941	91.17	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.alternet.org	desktop	91.59	77.12000000000002	90.54	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.alternet.org	mobile	88.87	70.62	92.88	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.brit.co	desktop	88.13	83.37	87.34126587341267	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.brit.co	mobile	87.04129587041297	82.15178482151785	92.68073192680733	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.comicsands.com	desktop	82.62826282628264	93.97	96.15038496150385	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.comicsands.com	mobile	81.04	78.14999999999999	95.18951895189518	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.commondreams.org	desktop	96.93	84.97	93.14	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.commondreams.org	mobile	96.1	82.97	91.45914591459146	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.conservativereview.com	desktop	96.18	97.54975497549756	87.98	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.conservativereview.com	mobile	88.2911708829117	74.85000000000001	80.2	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.dailyclimate.org	desktop	98.45015498450157	98.25	93.45	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.dailyclimate.org	mobile	97.07	93.87	92.85	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.ehn.org	desktop	96.43	80.8080808080808	90.32	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.ehn.org	mobile	95.47	95.77957795779578	93.63	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gbnews.com	desktop	76.42	79.5	86.49864986498649	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gbnews.com	mobile	61.05389461053895	75.71	73.58	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.georgetakei.com	desktop				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.georgetakei.com	mobile				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.glennbeck.com	desktop	90.84	87.15	89.03999999999999	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.glennbeck.com	mobile	92.36	95.97	89.21	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.goalcast.com	desktop	90.08099190080992	91.06	91.92080791920807	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.goalcast.com	mobile	79.91	81.17811781178118	87.08	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gopenske.com	desktop	94.15	89.27000000000001	88.63113688631137	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gopenske.com	mobile	93.88	85.7	90.63093690630936	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gzeromedia.com	desktop	93.23067693230676	92.4007599240076	92.68	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gzeromedia.com	mobile	85.85141485851415	94.6	90.86	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.healthywomen.org	desktop	91.21	89.51	91.3891389138914	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.healthywomen.org	mobile	84.59	84.05	88.94	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.hivplusmag.com	desktop	92.11	85.14	87.57124287571243	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.hivplusmag.com	mobile	83.94	87.33	86.1986198619862	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.houstoncitybook.com	desktop	97.11028897110288	90.16	93.98	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.houstoncitybook.com	mobile	92.07	99.65	95.7995799579958	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.indy100.com	desktop	90.44	79.18	95.34046595340466	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.indy100.com	mobile	78.92	75.36753675367537	90.9109089091091	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.laverita.info	desktop	89.14000000000001	81.38	80.86808680868087	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.laverita.info	mobile	67.86321367863212	94.84	86.02	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.louderwithcrowder.com	desktop	96.86	88.82	92.26077392260774	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.louderwithcrowder.com	mobile	95.91040895910407	87.81	90.08099190080992	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.lovemeow.com	desktop	89.96000000000001	91.03	93.66	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.lovemeow.com	mobile	82.39	82.16	93.08	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.mtlblog.com	desktop	96.17038296170382	76.2023797620238	91.97	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.mtlblog.com	mobile	81.49814981498149	85.69	95.32046795320468	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.myrecipemagic.com	desktop	94.18	96.59	80.84191580841916	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.myrecipemagic.com	mobile	91.48	98.79	87.79	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.narcity.com	desktop	95.6104389561044	71.10000000000001	91.28912891289129	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.narcity.com	mobile	82.74000000000001	84.55	94.76	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.nationalmemo.com	desktop	86.32000000000001	81.24187581241875	85.3	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.nationalmemo.com	mobile	89.72102789721028	67.63	91.48085191480853	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.newsworthy.org.au	desktop				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.newsworthy.org.au	mobile				Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.okayafrica.com	desktop	93.31933193319333	90.35096490350963	89.11891189118911	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.okayafrica.com	mobile	71.66	87.28	79.81	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.okayplayer.com	desktop	92.1	94.06059394060594	84.57000000000001	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.okayplayer.com	mobile	87.08	89.42	82.28	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.out.com	desktop	91.18	85.82	89.91899189918992	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.out.com	mobile	76.42	86.48	88.73	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.outtraveler.com	desktop	93.94	81.47999999999999	91.8	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.outtraveler.com	mobile	87.2	89.1	87.93	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.panorama.it	desktop	89.39	80.93	90.58	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.panorama.it	mobile	75.57755775577557	88.92	93.86	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.papermag.com	desktop	94.44	80.92	92.84	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.papermag.com	mobile	86.85000000000001	89.21	87.83	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.penskelogistics.com	desktop	97.8	96.45035496450356	94.77	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.penskelogistics.com	mobile	94.65	90.55	91.17	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.pensketruckleasing.com	desktop	97.41	89.48	95.65	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.pensketruckleasing.com	mobile	96.52965296529652	93.66	71.9	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.pensketruckrental.com	desktop	87.3987398739874	74.77252274772523	90.03999999999999	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.pensketruckrental.com	mobile	60.6	71.67716771677168	85.44145585441456	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.penskeusedtrucks.com	desktop	93.12	76.92999999999999	85.83141685831417	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.penskeusedtrucks.com	mobile	87.79	78.69	80.74192580741926	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.premierguitar.com	desktop	93.94	44.73552644735527	88.85888588858886	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.premierguitar.com	mobile	90.31	33.410000000000004	89.84	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.pride.com	desktop	91.69916991699168	83.83	85.45145485451455	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.pride.com	mobile	83.55	78.97	85.50999999999999	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.publicscaleslocator.com	desktop	96.63966396639664	97.24027597240276	98.52	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.publicscaleslocator.com	mobile	98.06	99.73	85.09	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.rawstory.com	desktop	89.61	84.96000000000001	87.6987698769877	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.rawstory.com	mobile	90.69	87.78122187781223	91.66083391660834	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.rebelmouse.com	desktop	96.04960496049604	85.92	90.65	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.rebelmouse.com	mobile	79.77	97.74022597740226	94.14	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.ricoh-americalatina.com	desktop	95.44	95.89	89.33	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.ricoh-americalatina.com	mobile	87.17871787178719	91.19	89.97	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.southernthing.com	desktop	91.01	86.72867286728673	92.54074592540746	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.southernthing.com	mobile	88.89	90.58	91.96	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.theblaze.com	desktop	95.36	98.46	93.25	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.theblaze.com	mobile	88.04	90.89091090890912	89.98	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.theodysseyonline.com	desktop	81.48185181481851	75.00249975002501	87.82	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.theodysseyonline.com	mobile	73.98	67.4	84.01159884011598	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.upworthy.com	desktop	85.31	84.25	93.23932393239323	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.upworthy.com	mobile	76.92	68.97	92.27922792279227	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.vype.com	desktop	94.73	86.68133186681332	92.69	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.vype.com	mobile	93.02	62.68	87.08	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.workitdaily.com	desktop	88.22000000000001	90.23	92.35	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.workitdaily.com	mobile	84.01	92.23	87.8	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.xonecole.com	desktop	85.58855885588558	75.3	82.43	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.xonecole.com	mobile	80.28197180281971	89.27892789278928	88.59	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
nukta.com	desktop	95.13	69.79697969796979	72.37	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
nukta.com	mobile	82.67	80.23	79.60796079607961	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
